Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
NCOR2	-6.425694	-7.748707	-7.0331697	-4.641726	-7.330672	-7.021895	-6.9765005	-5.6604795	-5.448209	-5.128034	-6.399309	-5.2572136	-5.8721247	-6.477281	-5.946611	-6.2375646	-7.249594	-5.5091624	-5.185879	-3.4287715	-5.757228	-3.1866739	-6.6888084	-3.435921	-5.872246	-5.3055964	-8.377742	-6.7061415	-6.8090672	-8.9078455	-6.9871244	-5.601941	-4.727091	-6.652873	-5.1710606	-6.0963774	-6.699218	-5.490643	-5.48966	-6.4994745	-7.7584853	-6.416375	-8.181473	-7.5446973	-3.5283844	-3.9271977	-5.4792366	-6.037025	-6.6252947	-5.6973476	-7.234328	-4.886096	-4.371066	-7.9455147
NELFA	-22.86845	-25.204725	-21.957348	-13.5382595	-24.166014	-20.34584	-21.092512	-22.374332	-20.178448	-15.254255	-21.871124	-14.326511	-19.996712	-20.80906	-15.83852	-20.753029	-22.21024	-17.524517	-17.488474	-11.022087	-20.839643	-10.665985	-23.655071	-10.384975	-20.432898	-19.800114	-27.769413	-19.899975	-20.581804	-24.85517	-24.644938	-21.66299	-15.567918	-21.507183	-15.497019	-22.53245	-23.219826	-19.441906	-20.660095	-22.851608	-23.044046	-20.471355	-24.864494	-25.906153	-11.198106	-15.9679365	-18.76517	-19.700111	-23.390823	-21.551693	-22.09099	-19.589258	-12.941815	-24.287235
NELFE	-19.639915	-18.938623	-17.447615	-12.893957	-20.29762	-17.374407	-17.299255	-18.53452	-15.154562	-14.060175	-15.471181	-15.1733265	-16.263668	-18.919636	-13.826563	-14.152887	-17.650162	-16.503105	-12.47073	-10.378741	-17.200783	-11.036202	-21.744339	-11.210976	-20.018888	-16.03265	-21.722214	-14.826498	-16.524416	-19.967493	-20.944115	-16.464474	-14.94279	-15.203117	-13.110444	-19.121561	-18.302963	-15.423695	-18.114056	-18.783564	-20.414455	-18.01471	-21.817776	-21.81986	-10.615979	-13.415792	-13.982622	-14.068427	-18.818066	-16.555094	-18.259172	-17.266035	-10.913192	-20.17863
NEUROD1	-16.682676	-15.729532	-14.779526	-11.428464	-17.671497	-14.614129	-15.181829	-16.995321	-12.400759	-12.694411	-13.270718	-13.877242	-12.719978	-16.719067	-11.266087	-12.909211	-14.537617	-16.014256	11.986032	-8.904491	-16.739002	-10.846599	-20.397789	-11.615704	-17.104868	-14.215431	-18.682173	-12.444026	-14.573156	-16.893332	-18.549833	-13.341849	-13.5738	-12.205464	12.309167	-15.429699	-16.657848	-13.989827	-17.037773	-17.324806	-18.260416	-15.810018	-20.688194	-20.152117	-10.126366	-13.481793	-13.233907	12.6139965	-17.05851	-13.817618	-17.21329	-15.575384	-8.787042	-17.645943
NEUROG2	-5.0522804	-4.7671022	-6.381587	-6.9435644	-7.081153	-5.5957932	-5.5129967	-6.313205	6.327466	-4.9720464	6.196434	-8.6103945	6.377031	-7.256482	-6.094699	6.522805	-5.2898808	-8.713425	6.6646967	-4.3871536	-5.784109	-5.684744	-6.8005443	-8.167835	-8.277352	6.23896	-7.2135844	5.966698	-5.3369327	-6.1350794	-6.147504	6.429477	-6.1983614	5.8915467	6.166567	6.506336	6.544836	-5.676392	-7.450932	-5.223327	-8.222539	-6.214242	-8.989238	-7.3427944	-3.7299345	-4.9561224	5.968588	6.471601	-5.7591753	6.3096147	-6.9583087	-5.932661	-3.2652252	-6.960206
NFATC1	-21.143002	-22.819754	-20.594166	-14.231157	-23.363182	-19.906773	-19.20388	-21.47794	-20.12915	-13.6296625	-19.071352	-13.680521	-20.645191	-21.506643	-15.49043	-18.437826	-20.927341	-17.4474	-16.823225	-10.5652895	-18.29353	-10.058148	-22.62735	-11.423187	-20.74675	-17.7095	-25.562466	-19.338655	-19.530832	-24.438147	-22.783455	-20.031946	-14.87818	-19.570042	-15.040428	-20.496216	-22.68182	-18.161705	-20.252148	-21.890116	-23.204336	-19.018768	-21.88765	-25.680754	-9.977286	-15.131817	-17.772585	-18.590088	-22.273222	-20.206398	-21.448008	-18.617777	-12.506004	-22.214737
NFATC3	-8.080045	-7.8524776	-7.5230594	-4.3211236	-8.182804	-6.8750334	-6.786924	-7.238104	-7.2465863	-5.739689	-7.266311	-3.7876985	-6.109874	-7.028099	-5.8872433	-7.275568	-8.574624	-5.709314	-6.0046544	-3.1780388	-6.848626	2.88843	-8.042744	-3.2242155	-7.056746	-6.68316	-8.979544	-6.449736	-6.4023833	-8.344867	-7.9623713	-7.161017	-5.937995	-7.391001	-6.3948016	-7.4272366	-8.133604	-6.518145	-6.130699	-7.1724176	-6.8867655	-6.307367	-8.168968	-7.3505077	-3.6027458	-5.2900906	-6.6504073	-6.929159	-7.377154	-7.1775875	-6.8577676	-7.03171	-4.1928368	-7.5031433
NFE2	-12.120416	-10.10462	13.016245	-10.764684	-13.231682	-11.650448	-11.37582	-12.63351	13.166724	-11.876763	13.238043	-13.682203	13.376079	-13.731782	-10.115366	13.764394	-11.155776	-12.8907385	13.191567	-8.349917	-12.258911	-10.585092	-13.259403	-9.391761	-14.2332325	13.251377	-14.002097	12.628772	-10.50045	-12.076336	-13.666696	12.714369	-12.07322	12.55164	12.782784	13.576803	13.70024	-9.195145	-11.843309	-11.416132	-13.94282	-12.568728	-15.004996	-15.342752	-8.264081	9.381027	13.080421	13.597806	-12.451621	13.26858	-12.405817	-12.200137	-6.933635	-14.144591
NFE2L1	-2.3799071	-2.8739774	-2.8629923	-2.4208074	-2.3144574	-2.5999603	-2.9941273	-3.06645	-2.073199	-1.878341	-2.3843288	-2.669332	-2.5133986	-2.265043	-2.2526858	-3.0750473	-2.8213243	-2.5429332	-2.3591108	-2.167993	-2.2251148	-1.1813647	-2.5931761	1.587133	-2.383298	-1.672902	-2.7918534	-2.9386137	-2.5747066	-2.627217	-2.769527	-2.6137967	-2.379618	-2.0591612	-1.710589	-2.9539824	-2.7661815	-1.5789862	-2.3100653	-2.7201998	-2.2814362	-2.45354	-2.960353	-2.6212046	-1.1168795	-1.355765	-2.639053	-2.4898582	-2.3064876	-2.3381953	-2.599606	-2.0631943	-1.9576638	-2.0592585
NFE2L2	-11.816232	-11.664823	-10.312994	-8.044315	-12.008613	-10.547195	-10.971437	-10.137363	-10.629563	-8.388026	-9.977009	-7.5150294	-9.565353	-10.551312	-8.7061825	-9.836144	-11.738818	-9.895801	-8.232428	-5.9925523	-10.229632	-5.821177	-10.967806	-4.778987	-8.980578	-9.301272	-13.4580145	-9.513057	-9.6093235	-12.210027	-12.125901	-10.150617	-8.188994	-9.820996	-7.15397	-10.70308	-11.424487	-9.69097	-10.134373	-10.421124	-11.568628	-10.02284	-12.165208	-12.873228	-4.8947005	-7.4648037	-9.39063	-9.286077	-11.195554	-9.420631	-11.097664	-9.550074	-6.0173664	-11.426711
NFIA	-4.1841826	-4.820807	-3.9255838	-4.569825	-5.1771374	-4.606845	-4.5620537	-3.680801	3.583042	-3.5618508	3.7059977	-6.0962067	-4.0758967	-4.795651	-4.0492706	3.899495	-4.691247	-4.438545	3.8867488	-4.1391463	-3.930866	-4.2178206	-5.0328393	-3.8208125	-5.236967	3.8969514	-6.0810604	-4.215072	-3.6134872	-5.379441	-3.8857427	3.7033653	-3.7567317	3.6836889	3.7816148	-4.1902847	-3.993511	-4.4803433	-4.5392246	-3.0029662	-5.321663	-4.8825846	-5.735716	-5.103555	-2.3993616	3.0480523	3.5251176	3.842437	-3.712161	3.9177558	-4.9079423	-3.3923986	-3.4543614	-4.6026273
NFIB	-1.40323	1.1563976	2.0337732	-2.3399715	-2.0326939	-1.7595791	-2.160467	1.5812999	1.9281021	-1.5629445	2.0722191	-4.5204954	2.4264092	-1.4935838	-2.0049336	2.1787736	-2.1122131	-2.1392453	2.6626294	-2.7714064	-1.6681849	-3.4010117	-2.1549637	-1.7818985	-1.7625644	1.9913379	-1.975418	1.9032563	1.7211927	-2.3500009	-1.7074935	2.258707	-1.6933883	2.5136328	2.4875102	2.0118113	2.0203235	-1.799192	-2.0736945	-1.7201334	-2.7790349	-1.7318623	-2.3127983	-2.2393775	1.5516869	2.0766442	1.824876	2.0407598	-1.4018698	1.9534265	-2.4505959	-1.3114904	-1.0095227	-2.2248461
NFIC	-11.39199	-11.461873	-10.14234	-8.617078	-12.036968	-11.683426	-9.923179	-11.216075	-9.52936	-8.204427	-9.160483	-9.965902	-9.607461	-10.645155	-8.825443	-9.635987	-11.140499	-9.818725	-7.574017	-6.7909837	-10.061582	-6.225244	-12.750188	-6.492007	-10.961578	-9.296229	-14.445523	-9.729028	-9.45888	-12.6885805	-12.053478	-9.682332	-8.293668	-9.892166	7.491236	-10.304016	-10.775734	-10.260427	-11.113484	-9.962352	-11.750256	-10.890739	-13.546484	-13.073214	-5.2503166	-6.9663043	-8.209251	-8.54252	-11.206263	-9.496501	-12.06389	-9.824976	-5.89022	-12.586581
NFIL3	-3.3760014	-3.017364	-3.3687837	-3.1578565	-3.8379638	-2.9323182	-3.0543866	-3.6848805	-3.3185627	-2.2223892	-2.7980638	-3.8164358	-2.7132359	-3.4103696	-3.3057342	-2.846464	-3.2398152	-3.990093	1.985935	-2.7404878	-2.575585	-2.8571012	-3.2795887	-3.0293756	-3.6833956	-2.6827364	-3.6724997	-3.07269	-2.746349	-3.1751072	-3.3359993	-2.4784517	-2.9193792	-2.8681927	-2.6948223	-3.382451	-3.5593536	-2.5953808	-3.1154964	-2.070394	-3.814158	-3.7031248	-4.1389403	-3.022054	-1.7672908	-2.5625305	2.0142717	-2.2348914	-3.4168806	-2.4381275	-3.5920677	-3.4660404	-2.3398905	-3.8147094
NFKB1	-13.364478	-13.85228	-13.618252	-10.251048	-14.841906	-12.325557	-12.0978365	-13.943985	-11.8131	-9.718227	-11.434501	-10.266094	-12.145619	-13.661551	-11.156016	-12.05383	-13.238121	-12.115858	-9.214816	-7.446193	-13.310867	-7.674465	-14.148077	-7.5359316	-13.092479	-11.380924	-16.196762	-11.644117	-12.368198	-14.855539	-14.274664	-10.882281	-10.359473	-11.309617	-9.505426	-12.895907	-13.502179	-11.141122	-12.630932	-12.542182	-13.566104	-13.694701	-15.481952	-15.547999	-7.852915	-9.1253195	-9.940262	-10.603989	-13.606218	-11.589808	-13.91614	-12.288211	-8.588886	-13.994628
NFKB2	-11.279477	-11.530294	-9.851791	-7.443097	-11.14737	-9.843066	-10.4212	-11.437594	-9.547129	-7.446813	-9.663732	-7.988662	-9.21526	-9.881069	-8.9721985	-8.299236	-10.829949	-9.802021	-8.231696	-5.886561	-9.563302	-5.7973166	-10.71262	-5.9374237	-10.085283	-8.8785305	-12.449633	-9.076009	-10.490465	-11.53183	-10.630555	-8.729798	-8.060208	-9.825624	-6.691248	-9.93909	-10.16461	-8.11966	-9.81384	-9.242433	-10.334192	-10.27676	-11.848611	-11.139846	-5.4600635	-6.3236566	-8.363359	-9.065264	-10.891005	-9.3136425	-9.900942	-9.113251	-7.2498484	-11.908509
NFRKB	-9.512611	-11.672487	-9.492084	-5.1028132	-11.388928	-8.8674	-8.948305	-9.87727	-9.273149	-6.040964	-10.49722	-4.3964663	-9.680839	-9.386228	-6.8120413	-10.7210655	-12.227504	-6.601606	-10.549831	-3.7225442	-9.154109	4.921825	-10.282251	-3.6023772	-9.042045	-9.924098	-13.3109255	-9.580222	-9.556203	-12.140312	-11.037203	-11.317273	-6.938152	-9.627989	-7.0479145	-10.793255	-10.277399	-9.019958	-8.56215	-11.709035	-9.742927	-8.986415	-9.103373	-11.943577	-5.331457	-8.209777	-9.053806	-9.6305485	-11.486558	-10.662806	-10.739023	-9.292467	-4.948691	-10.082914
NFXL1	-0.78567743	1.1158576	1.347552	-1.2964617	-0.9221894	-0.8490377	-0.99520963	-0.63171667	-1.1282073	-1.4532971	-1.1822513	-2.0038667	0.8783327	-1.1091418	-0.85651714	1.1944548	-1.303397	-1.2869722	1.053791	-0.64757496	1.0644351	-1.8741407	0.90627706	-1.2234912	-1.8039237	-1.3698385	-1.3885099	-0.95805615	-1.0416203	-0.99899495	1.6541948	1.489475	-1.2488403	1.0472431	-1.0440735	-1.4895409	-1.580083	-0.75247437	-0.9751525	-0.8104346	-1.2496634	-0.9798824	-1.6820382	-1.4381428	-0.6832336	1.4262062	0.9463741	0.78063685	-1.1310042	1.3498222	1.1667866	0.6772967	-1.179625	-2.0063
NFYA	-14.669552	-13.002988	12.885984	-11.924999	-16.166801	-13.929562	-13.5564995	-14.489408	12.891576	-12.651294	12.862041	-15.326846	13.239576	-15.468525	-11.682822	13.877975	-13.940901	-13.766135	13.398134	-8.80316	-13.7060795	-10.6937475	-16.400705	-9.537694	-16.509775	13.120561	-16.616013	12.334796	-12.8391075	-15.0973015	-15.932536	12.82896	-13.0951185	12.499285	11.746392	-14.111237	13.99934	-11.4801035	-14.491601	-14.056683	-15.96791	-14.1784525	-17.817257	-18.373384	-8.747196	-10.4887085	12.766189	13.398069	-14.821835	12.996526	-14.398551	-14.730047	-8.19814	-15.741535
NFYB	-4.338375	-4.5831842	-4.72623	-2.4423108	-4.0915446	-3.6610065	-3.8132808	-4.024119	-3.99527	-4.139458	-3.856141	-3.6655748	-3.5176618	-3.6304233	-2.634642	-4.4756227	-4.175801	-2.775842	-3.34789	-1.5800692	-3.5818214	-2.1182938	-4.4221454	-1.5414745	-3.6694036	-4.0262513	-5.08199	-3.7191608	-2.8630562	-4.4919987	-4.1567407	-3.740484	-2.422528	-4.1646137	-2.0541556	-4.32037	-4.627543	-4.026845	-3.2096696	-4.1286416	-3.6032867	-3.4543657	-5.55393	-4.5295663	-1.7350687	-2.859789	-3.4687302	-3.2473693	-3.9660366	-4.2744393	-4.61388	-3.0067775	-1.8756361	-4.208002
NFYC	-14.795466	-16.910576	-13.445367	-7.2806215	-15.469268	-14.28948	-13.921854	-13.702723	-13.6702	-10.369789	-14.723546	-7.6305428	-13.6745615	-12.926149	-8.421228	-13.734092	-15.229756	-10.020885	-11.66366	-5.810543	-13.2919035	-5.76698	-15.563976	-5.5476537	-11.796572	-14.478662	-18.3263	-12.993967	-12.630145	-16.705542	-15.609183	-14.853077	-9.94909	-13.7855625	-9.505772	-14.157245	-15.788846	-11.812499	-12.396402	-15.352872	-13.991849	-12.294555	-15.090433	-16.343004	-7.9395742	-11.895142	-12.659499	-12.5797615	-15.976612	-15.181927	-13.553452	-12.427733	-7.7793336	-15.358869
NIPBL	-19.405706	-19.76873	-18.658619	-13.974912	-20.541067	-18.121675	-17.694576	-18.751911	-15.917886	-14.841728	-17.102612	-14.384217	-17.234007	-19.034075	-14.455423	-15.10416	-18.302116	-15.9939785	-14.516443	-10.203591	-17.629272	-10.440919	-20.647745	-10.481216	-18.746288	-16.380354	-22.865717	-15.773017	-17.595356	-20.721281	-20.617096	-16.908419	-14.378034	-16.895744	-14.001299	-18.786423	-19.319036	-15.424941	-17.159344	-18.699871	-20.343046	-18.059443	-22.22801	-21.65475	-9.81762	-13.025738	-14.424225	-15.345851	-19.936728	-16.473162	-19.2824	-16.44096	-11.282763	-20.159372
NKX2-1	-11.6309805	-13.02233	-11.504429	-8.598288	-12.962543	-11.752687	-11.245468	-13.129411	-10.749136	-8.814593	-9.77254	-9.26669	-10.187992	-12.087064	-9.852083	-9.97431	-12.258842	-10.456	-7.7082496	-7.517582	-12.158055	-6.725262	-13.297029	-7.1475635	-12.806593	-10.113089	-15.011018	-9.8113365	-10.456155	-13.848666	-13.633997	-10.316958	-9.139161	-11.07771	-8.321384	-11.757468	-11.551283	-9.801607	-11.840336	-11.3290415	-13.100113	-11.03493	-13.361425	-13.95375	-5.8387446	-8.322244	-9.010885	-10.2209635	-12.470807	-10.348259	-12.998271	-10.86395	-7.0237837	-12.499268
NKX2-5	-3.229747	-3.2181063	-2.7442033	-3.040156	-3.6749647	-3.1954286	-3.7412813	-3.1871774	-2.2561607	-2.185465	-2.40998	-2.8757052	-3.1209555	-3.4260216	-2.511853	-2.4861827	-3.652455	-3.5914583	-2.196228	-1.9851588	-3.7683945	-2.3950143	-3.9040277	-2.599017	-4.1815467	-2.8488247	-4.095565	-2.6456912	-2.2314937	-3.0856516	-3.371671	-2.100348	-3.0303707	-3.3197222	-3.1717134	-3.6710107	-3.6742067	-3.969994	-3.0355008	-2.9966447	-4.1747108	-4.1308794	-3.9901383	-3.6600037	-1.9143554	-2.3494217	-2.6075583	-2.8550231	-3.750785	-2.6666713	-3.0883527	-3.9408412	-2.4627879	-2.781355
NKX3-1	-2.0485866	-3.253933	-2.835069	-2.3677301	-2.8227596	-2.049083	-2.2707734	-2.8737373	-1.8643843	-1.9933573	-1.9318455	-1.1643785	-2.5891306	-3.3895152	-1.6626248	-1.8156499	-2.21116	-2.66697	-2.2748759	1.46916	-2.9751012	1.844099	-3.0217927	-2.0924008	-3.363716	-2.1197848	-3.1938043	-2.2172742	-2.1521459	-2.6973143	-2.066789	-2.711369	-1.8842937	-3.1220217	-2.2017972	-2.7395272	-2.8719769	-1.9448406	-2.9473429	-2.2693548	-3.6427143	-3.1364954	-3.380076	-2.5909796	-1.6681329	-2.3014734	-2.3729334	-2.2161124	-3.0180416	-2.3500307	-3.0680091	-2.9810765	-2.4994283	-2.1664236
NME2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NONO	-15.379945	-15.587146	-14.514428	-9.479996	-16.87194	-13.406175	-14.383764	-14.462787	-13.298959	-10.766859	-13.277586	-10.527139	-13.893746	-14.577461	-10.993655	-14.143977	-14.841202	-13.176189	-10.993777	-8.006198	-12.418764	-7.555063	-15.938829	-7.842895	-14.406956	-12.165029	-18.246014	-13.707648	-12.892232	-16.710201	-15.132945	-13.739408	-10.4219675	-14.18081	-9.660663	-15.28587	-15.300512	-12.833601	-15.069235	-15.709535	-15.769711	-15.269738	-17.881153	-16.93971	-7.708876	-9.5956335	-12.066617	-13.555403	-15.990005	-13.879408	-14.195271	-12.146748	-9.650577	-15.307494
NOTCH1	-13.791035	-14.807059	-12.512685	-9.248085	-15.151564	-13.184129	-12.941597	-14.024259	-11.741003	-9.677076	-12.664985	-9.959407	-11.867645	-13.248032	-8.763818	-11.2452755	-13.636727	-11.304709	-8.955553	-6.6230316	-12.6954975	-7.2107887	-15.831536	-7.172501	-12.564443	-12.620525	-16.411968	-12.284802	-13.242204	-15.733682	-14.267087	-12.240384	-10.414523	-12.200549	-9.632646	-13.733688	-14.977992	-11.638639	-13.007735	-14.4130125	-13.5699415	-12.405587	-15.387691	-16.046227	-7.8813267	-10.492256	-11.941012	-11.219428	-14.260648	-12.489516	-13.575797	-12.418245	-7.311546	-14.746724
NOTCH3	-2.5734606	-1.9427056	-1.6692269	-1.2337378	-1.8923602	-1.7592667	-1.9682178	-2.4033923	-1.3920511	-1.7248636	-2.1693227	-1.3070048	-1.2396129	-2.1468081	-1.2079439	1.02781	-1.8499175	-1.829671	-1.6217089	-1.1509392	-2.6067882	1.8182331	-2.0464823	-1.2526937	-2.4338393	-1.8367625	-1.6801382	-1.6875863	-1.9561877	-2.2381523	-1.7464519	-1.050296	-1.6217952	-1.5666158	-1.8671006	-1.9632937	-2.1211016	0.9565375	-1.3439656	-1.5109684	-2.0071454	-1.5407845	-2.2473314	-2.075337	-1.7656329	-2.237891	-1.6062981	-2.0154097	-2.0464146	-2.1194353	-1.9401643	-1.988267	-1.0241503	-1.9369789
NPAT	-2.171068	-3.338556	-2.251761	-1.1473328	-2.7718964	-2.2407205	-3.0614922	-2.1859195	-2.573117	-2.29785	-2.4500241	-2.0804784	-1.9485147	-2.1104927	-1.6432168	-3.1483757	-2.5171728	-2.2240944	-2.912123	-1.7203212	-2.1406012	-1.6666143	-2.8857415	1.2882478	-1.9231385	-2.239851	-3.3289425	-1.8714796	-1.7867908	-2.611474	-3.1656468	-2.9190984	-1.3732791	-1.7444944	-1.9922421	-2.5297937	-2.6321957	-3.0253658	-2.1788902	-2.7065148	-2.5697293	-2.1089876	-3.1248958	-2.4695585	-1.4021003	-1.793483	-2.4402308	-1.8776084	-2.8644123	-1.9311677	-1.7848235	-2.090514	-2.7913673	-2.6879249
NR1H2	-4.4143677	-4.1423817	-4.0601387	-3.9542494	-4.5060306	-4.694604	-4.4500613	-3.7653081	-4.0373864	-3.7050517	-3.419206	-5.144666	-3.3203938	-4.087764	-4.6414037	-4.2288537	-5.072841	-3.618793	-3.3566108	-3.054513	-3.7096	-2.868328	-5.552695	-2.069802	-4.1296396	-3.255075	-5.5745435	-4.4430804	-3.8380055	-5.6741405	-5.297005	-4.4044533	-2.9031389	-4.066908	-3.3640685	-3.95995	-4.6010804	-3.8112712	-3.9790874	-3.2299242	-4.808578	-4.659023	-5.6395135	-5.3368073	-1.6525552	-2.9943326	-3.1884835	-3.9271467	-3.5362945	-2.9342012	-4.758921	-3.8177543	-3.14464	-4.869396
NR1H3	-7.4881835	-7.7984176	-7.2090116	-7.5920963	-8.380114	-7.797872	-7.108107	-8.057341	-7.328088	-4.970524	-5.2215195	-7.1822467	-6.766666	-7.7923274	-7.207367	-5.958072	-7.14021	-7.6651993	-5.334296	-5.5668716	-6.898539	-4.67503	-7.6753907	-4.5146127	-8.305445	-5.811162	-9.594205	-7.412779	-7.4980173	-9.27702	-7.7651405	-5.995483	-5.482159	-6.6173596	-5.05565	-6.098526	-6.4873753	-6.598933	-7.6781964	-5.8511825	-8.721639	-7.196873	-9.380036	-8.543577	-2.9136996	-4.469615	-5.069192	-6.891393	-8.140581	-6.2884784	-8.89399	-6.3862057	-4.9060273	-8.230271
NR1H4	-1.7105515	-0.9769325	1.6982164	-2.050056	1.373048	-1.3376223	-2.1552107	-1.6794695	1.2482139	-1.3056842	1.5478034	-2.654708	-1.2127002	-0.9153351	-1.1082438	1.5642854	1.5796708	-1.7801685	1.6378083	-2.8669848	0.94917834	-2.976414	-1.2085928	-1.3797274	-1.1660818	1.1226408	1.616415	1.2553475	1.6833347	-1.8977222	-0.8252802	1.1019496	-1.3903807	1.494528	-0.7994392	1.1881021	1.3922446	-1.3468956	-1.5268599	0.9848427	-1.815829	-0.9962109	-2.1109347	-1.3104934	-1.2277385	1.0172373	1.3248128	1.1264935	-1.1973459	1.334202	-2.192737	-0.7608107	-1.3150144	-1.3509772
NR2C1	-11.245435	-13.646444	-11.193006	-7.505357	-12.326836	-10.758135	-10.710017	-11.409415	-11.826829	-7.2845893	-11.457783	-6.0813384	-11.78987	-10.563589	-7.210831	-11.168956	-12.471945	-9.085697	-11.144128	-5.81792	-9.589355	-5.1359606	-11.981162	-4.579258	-9.936739	-10.674133	-14.384964	-11.064644	-11.400761	-13.225059	-12.665121	-12.040367	-6.057666	-11.784118	-7.0296917	-11.180971	-12.480803	-11.04434	-11.326714	-12.627687	-11.807274	-9.871932	-10.202796	-14.082661	-5.5631166	-8.181963	-9.906281	-11.281493	-13.757717	-12.819499	-11.957799	-9.190051	-7.094966	-11.970385
NR2C2	-14.363512	-17.226347	-14.222622	-9.287471	-16.546192	-13.937568	-13.812554	-14.9991045	-15.440673	-10.124028	-14.770364	-7.903706	-14.764419	-13.758035	-10.185519	-14.598155	-16.01033	-11.320581	-12.825581	-7.65385	-12.974009	-6.499141	-15.674621	-5.615611	-12.57625	-13.431908	-18.445127	-14.038711	-14.233502	-17.384275	-16.378195	-14.428491	-9.372673	-14.015791	-8.61415	-14.423664	-15.22469	-14.072584	-14.457799	-15.2680435	-15.864409	-12.755204	-14.630087	-17.23283	-7.481638	-10.760639	-12.095398	-13.993923	-16.84893	-15.013002	-15.815605	-13.200303	-8.556206	-15.272639
NR2F1	-9.541534	-9.888441	-8.664879	-7.718441	-9.847735	-9.982944	-8.890159	-9.970494	-8.531933	-7.3550487	-7.539663	-7.7639856	-8.345124	-9.420552	-7.3859577	-7.906283	-9.265499	-9.5139265	-6.7140303	-6.567235	-7.4975204	-6.0651984	-10.098337	-5.406653	-8.555156	-6.9730086	-11.492274	-8.599994	-8.602329	-10.320978	-9.332797	-7.7967825	-6.5085983	-7.779762	5.5436325	-9.081609	-8.197237	-8.248585	-9.677567	-8.585334	-10.861982	-8.037794	-10.927094	-10.811509	-4.706965	-5.4769754	-6.2815223	-7.586119	-9.60627	-8.131554	-9.740199	-6.4472036	-6.428921	-9.582255
NR2F2	-13.035773	-12.964769	-11.95237	-10.702936	-14.095283	-12.53533	-12.426489	-13.650801	-11.363849	-9.379012	-9.949508	-11.5504	-11.2252655	-13.026404	-10.665508	-9.7787285	-12.550689	-12.993187	9.142214	-8.3855915	-11.335769	-8.017383	-13.736146	-7.838891	-13.446969	-9.5242605	-15.712164	-10.634142	-10.922725	-13.955558	-13.6141405	-10.667168	-10.190813	-10.659525	8.361241	-12.262506	-11.107547	-12.039798	-13.082157	-11.833872	-14.260007	-12.4651985	-15.716417	-15.349155	-7.144009	-8.482445	-9.395999	-9.561656	-13.259847	-10.492184	-14.368822	-10.853822	-8.1702	-14.166567
NR2F6	-8.545519	-7.739832	-7.3069906	-7.0629306	-9.340465	-8.250732	-8.141118	-7.49385	-7.537106	-6.3634057	-5.9690695	-7.4246917	-6.8664846	-7.8902936	-7.5316033	-6.854573	-7.6072803	-7.98061	5.1532035	-6.603429	-6.5831456	-6.058491	-8.68392	-4.387793	-8.502043	-5.2165713	-10.334403	-7.490666	-6.942914	-8.707538	-7.730263	-6.2908087	-5.7111526	-6.6115904	4.8485136	-6.8337264	-6.755725	-7.377896	-7.8048477	-6.327904	-9.199811	-7.469228	-9.804319	-9.0469885	-4.0589647	-4.1166563	4.899794	-6.069937	-7.9222574	-6.505417	-8.894805	-5.9628754	-5.671804	-8.0326605
NR3C1	-11.791398	-10.913499	12.649281	-11.648456	-13.317951	-12.770413	-11.881394	-12.891327	12.989155	-10.618204	12.953278	-13.376078	12.734322	-12.916166	-10.543065	13.595584	-11.378498	-12.969869	13.334936	-8.266857	-12.467065	-9.535377	-13.869289	-9.812517	-14.820149	13.121197	-14.3839655	12.251887	-10.644019	-12.421156	-14.28844	12.829893	-12.294516	12.684694	12.803673	13.276671	13.348618	-10.355167	-11.93121	-11.711646	-14.834409	-12.795024	-15.70177	-14.523852	-7.871676	9.325042	12.623588	13.544407	-12.532545	12.823895	-12.73438	-12.340065	-7.256486	-14.115572
