Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
GATA3	-0.19424845	-0.17534466	-0.17530249	-0.15618412	-0.20670795	-0.18288757	-0.17515424	-0.20343907	0.14938128	-0.15274349	0.1510233	-0.17397882	-0.15433562	-0.20690529	-0.14680703	0.15678665	-0.18037757	-0.1888172	0.15729289	-0.11081849	-0.19342713	-0.12841633	-0.20941447	-0.12670097	-0.20720917	0.15181117	-0.22519097	0.14205766	-0.17014088	-0.19879149	-0.21371798	0.1507403	-0.16731621	0.14644378	0.16358694	-0.17136332	0.15832356	-0.15327531	-0.18017936	-0.18069154	-0.20546117	-0.18228297	-0.22522292	-0.21018972	-0.10961525	-0.12915413	0.14541963	0.15582088	-0.1963039	-0.15208042	-0.19730519	-0.18372135	-0.10472717	-0.21095051
GATA4	-0.18695511	-0.17751089	-0.17388433	-0.14138511	-0.20259483	-0.17249502	-0.16889796	-0.19154081	-0.14180544	-0.14335223	-0.1413687	-0.15073234	-0.14396559	-0.19598833	-0.13564652	0.1398769	-0.17243558	-0.17998193	0.14118019	-0.105204545	-0.19784003	-0.11621041	-0.21334872	-0.123059675	-0.18703936	-0.14697857	-0.2235821	-0.1412272	-0.1604347	-0.2002468	-0.2161628	-0.14283088	-0.1668499	-0.13781777	0.15373223	-0.17008573	-0.1775211	-0.15372752	-0.1877441	-0.19219564	-0.20452613	-0.1888153	-0.22487432	-0.22011444	-0.11148875	-0.14773339	-0.14181456	0.13814682	-0.19366258	-0.15445542	-0.19852646	-0.1915634	-0.100355916	-0.1981636
GATA6	-0.12330199	-0.11389678	-0.11767084	-0.107680514	-0.13370109	-0.109188184	-0.11109362	-0.13885145	0.10000413	-0.100151956	0.10119619	-0.11987622	0.10186668	-0.14016193	-0.1021153	0.10500683	-0.115188174	-0.13136855	0.10592586	-0.07406658	-0.13711661	-0.0802176	-0.14397459	-0.09314647	-0.14979923	0.10226096	-0.1526753	0.096442625	-0.10393923	-0.12890595	-0.1398215	0.10155131	-0.129296	0.09910296	0.11255867	-0.10813489	-0.10857441	-0.10660243	-0.125558	-0.12384771	-0.13963695	-0.13684936	-0.15500592	-0.1473238	-0.07742441	-0.10289034	0.09747427	0.10553359	-0.12805265	-0.101121075	-0.13450432	-0.13824604	-0.06994488	-0.13692474
GATAD1	-0.21970329	-0.25175098	-0.20122977	-0.11977361	-0.23325625	-0.1996948	-0.19692191	-0.20726897	-0.21017309	-0.13832238	-0.2192183	-0.11676184	-0.206577	-0.19782285	-0.13268511	-0.21553636	-0.2260691	-0.15614027	-0.18741374	-0.096047655	-0.18141365	-0.082503036	-0.2270149	-0.08333037	-0.18250634	-0.19520754	-0.26822668	-0.19988696	-0.19547403	-0.24694662	-0.23766476	-0.22258498	-0.1318371	-0.1987669	-0.13183556	-0.21466476	-0.2396801	-0.18835212	-0.19238083	-0.22614495	-0.20884418	-0.18312493	-0.22819537	-0.2448722	-0.103133954	-0.15273644	-0.18446484	-0.19643825	-0.22821277	-0.21906875	-0.214515	-0.18150721	-0.111864924	-0.2277393
GATAD2A	-0.19424948	-0.1787863	-0.18355906	-0.15311545	-0.21482974	-0.18368469	-0.18175614	-0.19976784	0.158295	-0.1554942	0.15948595	-0.18607281	0.15852483	-0.20456636	-0.15411179	0.16568594	-0.1752273	-0.19362669	0.16529556	-0.12131038	-0.196866	-0.13824287	-0.2351223	-0.13280654	-0.22453159	0.15952556	-0.23145731	0.15013212	-0.16853991	-0.2041692	-0.21490707	0.16020185	-0.16955337	0.15409534	0.16119607	-0.1914352	-0.18169777	-0.16753037	-0.20728381	-0.20360821	-0.22416377	-0.19858444	-0.24794295	-0.24915566	-0.11846617	-0.14536554	0.15360709	0.16434543	-0.20028347	0.16091333	-0.2140066	-0.19247977	-0.107011825	-0.21063803
GATAD2B	-0.18192936	-0.17010425	-0.17775106	-0.146605	-0.2088666	-0.16880488	-0.16987674	-0.19299883	-0.14113492	-0.1517356	0.14171296	-0.17478734	-0.15449306	-0.19345647	-0.14745755	0.14797133	-0.16533674	-0.18290491	0.14768906	-0.11716804	-0.18122047	-0.124547966	-0.21298358	-0.12860893	-0.21109112	-0.15149984	-0.21497706	-0.13556771	-0.1692886	-0.19498831	-0.20326695	0.14295726	-0.15505524	-0.14138499	0.14289406	-0.18183775	-0.17378582	-0.15789446	-0.19563109	-0.18599091	-0.21089624	-0.183714	-0.235822	-0.2309577	-0.11317766	-0.1361877	0.13731182	0.14889072	-0.1877106	-0.15103692	-0.1978158	-0.17670985	-0.09879783	-0.19739997
GFI1B	-0.19202217	-0.20264582	-0.17214893	-0.0961754	-0.20212634	-0.1731701	-0.15962547	-0.17247465	-0.17616186	-0.12767248	-0.17539744	-0.110689335	-0.17580292	-0.1773425	-0.115382105	-0.17286539	-0.19637395	-0.14028446	-0.15020691	-0.08148926	-0.16474131	-0.08681122	-0.20013405	-0.08210822	-0.150837	-0.17162316	-0.21539229	-0.16660485	-0.17080435	-0.21117683	-0.20542334	-0.17961708	-0.12750675	-0.1691448	-0.12949616	-0.17602934	-0.20236282	-0.15173824	-0.16106345	-0.19711754	-0.17428054	-0.17205215	-0.2006212	-0.21908955	-0.10096567	-0.14504674	-0.15805894	-0.1620778	-0.18732151	-0.18049479	-0.18908897	-0.16163142	-0.111551076	-0.17842098
GFI1	-0.11581907	-0.091863014	-0.10432888	-0.08833217	-0.107079424	-0.10788376	-0.08325862	-0.10402128	-0.068662435	-0.07450215	-0.06921882	-0.096442476	-0.07947681	-0.123996705	-0.08152297	0.05943727	-0.10313998	-0.09889109	-0.06506875	-0.06468398	-0.08713978	-0.07091678	-0.09257328	-0.08458959	-0.10282757	-0.064235575	-0.124387145	-0.0852898	-0.1233372	-0.11184701	-0.08944515	-0.06578092	-0.086384624	-0.091845654	-0.09307461	-0.10661472	-0.094502136	-0.053946562	-0.09381807	-0.077126026	-0.13098763	-0.09104132	-0.11210941	-0.11035804	-0.039966367	0.060832977	-0.07701698	-0.08190055	-0.09866231	-0.07818078	-0.09450563	-0.116673626	-0.057654314	-0.09726126
GLI2	-0.16689564	-0.18187378	-0.14025946	0.14141414	-0.13879403	-0.18751636	0.28650495	-0.14128985	-0.14828335	0.16132504	0.15597686	0.19104256	-0.17131484	0.23250315	-0.2509388	-0.18348642	0.22982416	-0.14970626	0.15295441	0.14355995	-0.23664102	-0.10965876	0.20188609	-0.35854334	-0.27714974	-0.20293282	-0.11926585	-0.15235908	-0.20938334	-0.18082379	0.21367496	-0.17296344	0.20613518	-0.15767127	-0.2654132	-0.24521118	-0.1574194	-0.19221358	0.19483043	-0.1658031	0.25382385	-0.12006071	-0.26048046	-0.17100735	0.23255874	-0.17925368	-0.25879586	-0.28283155	-0.2750857	-0.17482795	-0.19596548	-0.15164599	-0.16676807	-0.2015917
GLI4	-0.18732311	-0.28212437	-0.1889429	-0.1364898	-0.21619645	-0.16675626	-0.18737787	-0.14454243	-0.21103148	-0.14111228	-0.24085225	0.0855049	-0.21697663	-0.23612873	-0.118413284	-0.15444236	-0.15581043	-0.15788226	-0.19761652	-0.11638347	-0.16653721	0.08761027	-0.1467624	0.13857858	-0.21639553	-0.1822906	-0.18891531	-0.1925199	-0.20757587	-0.18401861	-0.19144897	-0.20113115	-0.1168733	-0.1804989	-0.118200205	-0.15961665	-0.19548143	-0.16417758	-0.15915227	-0.23885894	-0.22181858	-0.1394509	-0.17261308	-0.22310089	-0.13094492	-0.1112894	-0.17698598	-0.20437664	-0.22275962	-0.21932013	-0.19644924	-0.18010245	-0.12183452	-0.20876354
GLIS1	-0.11864946	-0.09847751	-0.11452459	-0.1060176	-0.12835884	-0.11025022	-0.1146505	-0.12276427	0.11539171	-0.10511746	0.11678347	-0.15000798	0.11524105	-0.12384581	-0.097333804	0.121534444	-0.10900957	-0.13509868	0.122020416	-0.08436245	-0.11715027	-0.106683135	-0.15405376	-0.09106989	-0.1440263	0.116108574	-0.13465813	0.110937774	-0.09862287	-0.11342512	-0.1260334	0.11684383	-0.107303336	0.11143842	0.11509039	-0.1245479	0.1228921	-0.106400415	-0.12383403	-0.11802033	-0.14782871	-0.121784836	-0.17675185	-0.1637339	-0.07914665	-0.0938503	0.112424	0.12066276	-0.114451505	0.11561475	-0.13050225	-0.115734145	-0.05543329	-0.137764
GLIS2	-0.21188372	-0.1632964	-0.14710562	0.16626137	-0.15644327	-0.13461538	-0.19924337	-0.12703416	-0.12275565	-0.16494773	-0.12339368	-0.15988858	-0.14071786	-0.16239564	-0.1850117	-0.14071037	-0.17068996	-0.15532486	-0.12971385	-0.08665105	-0.18324775	0.101385675	-0.20900136	-0.051206987	-0.15325315	-0.11126373	-0.24599922	-0.18963549	-0.11677325	-0.18337536	-0.21300966	-0.1624482	-0.14368281	-0.1833153	-0.14205396	-0.14491382	-0.16666666	-0.1180643	-0.13405992	-0.13514079	-0.143923	-0.15190205	-0.18263975	-0.15296042	-0.12180237	-0.1404927	-0.119107656	-0.13895394	-0.16668917	-0.16460246	-0.15543745	-0.122950815	-0.093301505	-0.18802167
GLIS3	-0.13461545	-0.19554515	-0.15311432	-0.12876578	-0.20163855	-0.17069636	-0.145737	-0.14207645	-0.21710965	-0.17142382	-0.15148774	-0.1155913	-0.15139979	-0.20542249	-0.1688957	-0.13658409	-0.273181	-0.1265913	-0.14109121	-0.05534449	-0.15789814	-0.087805755	-0.19789614	0.1358395	-0.19256748	-0.12901743	-0.2120479	-0.1692573	-0.1641412	-0.1758931	-0.18416524	-0.20375805	-0.19457458	-0.1904773	-0.14137463	-0.1782673	-0.18184112	-0.10805885	-0.118535385	-0.11229234	-0.14579809	-0.12559263	-0.13643932	-0.23314513	-0.09561368	0.07441506	-0.1385741	-0.20583905	-0.2611921	-0.19793218	-0.21439706	-0.15951617	0.107793756	-0.21779253
GMEB1	-0.20188744	-0.2529804	-0.1853706	-0.09496942	-0.23919374	-0.20906806	-0.19556248	-0.21839029	-0.21267968	-0.14839141	-0.21335746	-0.068868876	-0.21281658	-0.19838075	-0.11127027	-0.20271222	-0.21748471	-0.14384672	-0.17947765	-0.08214049	-0.17719576	-0.08339449	-0.2089003	-0.06964652	-0.18134265	-0.20604388	-0.27400327	-0.20390002	-0.22181171	-0.21909836	-0.22655894	-0.20852046	-0.1554065	-0.20516917	-0.13786344	-0.20199966	-0.22795938	-0.17949167	-0.16800651	-0.25034842	-0.19699042	-0.16766146	-0.19671772	-0.23549515	-0.121674806	-0.17486618	-0.18763565	-0.20523874	-0.24069966	-0.2222802	-0.20149751	-0.19635808	-0.11140324	-0.22438647
GMEB2	-0.23029834	-0.2600082	-0.22152027	-0.114618145	-0.25227082	-0.21992986	-0.21381277	-0.21675597	-0.23152247	-0.15867633	-0.2366969	-0.11382951	-0.22249079	-0.20380735	-0.1335047	-0.22766186	-0.24323428	-0.15830414	-0.19936492	-0.09567531	-0.19785094	-0.09283779	-0.2476452	-0.08723149	-0.18886997	-0.22042905	-0.27352545	-0.22072437	-0.21572527	-0.26512903	-0.24284796	-0.23845619	-0.15106742	-0.22487874	-0.15157217	-0.22417322	-0.25477853	-0.19286981	-0.20851092	-0.2516692	-0.21897951	-0.2108688	-0.24190235	-0.27290213	-0.11512124	-0.18375915	-0.20366901	-0.21368912	-0.2509126	-0.24575171	-0.22518863	-0.20619062	-0.1321093	-0.23919395
GREB1	-0.049333002	-0.059692714	-0.066112615	-0.06729189	-0.05897703	-0.06559982	-0.08271589	-0.045448396	0.060410213	-0.07219276	0.08486515	-0.09811233	0.07854945	-0.064613916	-0.061358333	0.05908896	0.056393553	-0.0847916	0.081314996	-0.05243078	-0.05596371	-0.11128147	-0.059933577	-0.09895015	-0.0743891	0.05773775	-0.07275024	0.050915167	-0.045671728	-0.086554006	-0.07360118	0.06509987	-0.07908367	0.06327404	0.06799977	0.06838512	0.07148801	-0.06982999	-0.072442845	0.052995484	-0.07140774	-0.07391529	-0.10416652	-0.08102382	0.03361645	0.07060951	0.054371946	-0.06466953	-0.062413167	0.065181024	-0.058064967	-0.04263426	-0.0827735	-0.071237616
GRHL2	-0.13792507	-0.13535762	-0.13696194	-0.12743747	-0.15254784	-0.13923356	-0.13422896	-0.14872797	0.111983046	-0.111933686	0.11227108	-0.13386261	-0.11702174	-0.1539698	-0.11603116	0.116584934	-0.12768386	-0.1433975	0.11620568	-0.09685607	-0.13923484	-0.09712571	-0.16303016	-0.111396715	-0.1583514	0.11141743	-0.1679865	-0.10690701	-0.12466678	-0.1484713	-0.15135798	0.11243789	-0.12512296	-0.112008065	0.1130309	-0.13629073	-0.12908752	-0.12020949	-0.14817141	-0.1382679	-0.16372614	-0.1472995	-0.18412894	-0.17002364	-0.09070198	-0.10232331	0.10722477	0.11592547	-0.14761503	-0.115813605	-0.14952427	-0.13954127	-0.083248444	-0.15343411
GRHL3	-0.02093289	0.036360428	0.06317569	-0.06318468	-0.043967884	-0.02612773	-0.03530221	-0.028948337	0.064499885	-0.04288445	0.061878003	-0.100504115	0.06354911	-0.030973168	-0.047910217	0.0668578	-0.0376921	-0.05368197	0.067494676	-0.06463882	0.041872192	-0.07718883	-0.03706276	0.031933367	-0.03220009	0.06936666	0.041093156	0.058801662	0.03276551	-0.039822295	-0.03147259	0.065285005	0.05740336	0.060456008	0.069456205	0.06534074	0.069018915	-0.038745936	-0.040585853	0.038378946	-0.072601624	-0.023870043	-0.054893814	-0.04993764	-0.027758867	0.057394143	0.060679983	0.06463154	-0.032342996	0.06507197	-0.038677786	-0.0305172	-0.023589099	-0.04295829
GTF2F1	-0.23218113	-0.25346115	-0.215297	-0.1400594	-0.25056762	-0.2123658	-0.20396593	-0.23022224	-0.21242379	-0.16055834	-0.21623561	-0.13944195	-0.20473455	-0.21977788	-0.1580837	-0.21632122	-0.23293853	-0.17264923	-0.17968641	-0.10463367	-0.21679418	-0.102285326	-0.24856198	-0.10401685	-0.20240197	-0.20434144	-0.2809985	-0.21264327	-0.21022233	-0.2683175	-0.24835373	-0.22480276	-0.1704062	-0.20787248	-0.15953137	-0.23036098	-0.24601296	-0.18811269	-0.21264082	-0.22828156	-0.22219029	-0.20543851	-0.24883215	-0.26330143	-0.11716927	-0.16608924	-0.19259083	-0.19638993	-0.24198255	-0.2229316	-0.23066272	-0.20416567	-0.11897942	-0.24331793
GTF3C2	-0.18449453	-0.17531773	-0.15789357	-0.10651412	-0.19465588	-0.17839114	-0.15335095	-0.16981167	-0.17261282	-0.1257443	-0.16228482	-0.10077334	-0.15669073	-0.16514933	-0.11828904	-0.19463359	-0.17191224	-0.16448279	-0.14132138	-0.09795225	-0.14808778	-0.07764948	-0.15590097	-0.06301825	-0.13888519	-0.18182364	-0.1946641	-0.15803792	-0.15274072	-0.21415949	-0.1915907	-0.20059498	-0.10494749	-0.16949365	-0.098279655	-0.16487004	-0.21503375	-0.18747053	-0.16226017	-0.15456904	-0.1669002	-0.17034796	-0.1907974	-0.23417357	-0.09173269	-0.124636516	-0.16430324	-0.13855308	-0.18036027	-0.16642377	-0.1711565	-0.15379453	-0.09519569	-0.19951536
GTF3C5	-0.11774282	-0.12245053	-0.108741395	-0.07543416	-0.13157809	-0.12848505	-0.100981094	-0.12269846	-0.09574232	-0.07487011	-0.101799764	-0.112072945	-0.107860245	-0.115608886	-0.075253375	-0.1014876	-0.103272215	-0.103535466	-0.07260669	-0.044115927	-0.119296454	-0.056006353	-0.1280632	-0.057012502	-0.11461596	-0.10949805	-0.14268683	-0.122717276	-0.11279851	-0.12938946	-0.13353361	-0.11252477	-0.08500443	-0.09439947	-0.07667145	-0.10018525	-0.12267646	-0.106614634	-0.117072895	-0.14136247	-0.12078711	-0.11498904	-0.14806655	-0.15200725	-0.061249264	-0.06602921	-0.10167302	-0.08421365	-0.1258698	-0.0982796	-0.10873421	-0.10946058	-0.059729762	-0.13339478
H2AFZ	-0.16921102	-0.16494572	-0.16599306	-0.14662544	-0.18902737	-0.16910008	-0.17246477	-0.1853158	0.14345989	-0.15183662	0.14377809	-0.1614885	0.14485489	-0.18583474	-0.14311203	0.15143931	-0.16062604	-0.1752961	0.15124689	-0.11218058	-0.18585847	-0.115976796	-0.20597343	-0.122327656	-0.20514007	0.14537103	-0.20873317	0.13701232	-0.15496399	-0.17265145	-0.19405758	0.14533584	-0.16454409	0.13932492	0.15069336	-0.16868182	-0.16168663	-0.14500341	-0.17471488	-0.18001148	-0.19530487	-0.17524488	-0.23512605	-0.22048073	-0.11772715	-0.13419168	0.14121947	0.1519703	-0.18288633	0.14501764	-0.18233278	-0.17082374	-0.10291413	-0.1964768
HAND1	-0.12865806	-0.14597262	-0.17635126	-0.1690386	-0.180297	-0.19973877	-0.13584211	-0.17545684	-0.1778037	-0.13441937	-0.23861541	-0.13932776	-0.19885029	0.18264689	-0.13180734	-0.17321187	-0.13839479	-0.14821757	-0.10569497	0.16802052	-0.14926931	0.10714945	-0.10301964	0.22981273	-0.14266701	-0.16164277	-0.105044946	-0.16569637	-0.17180495	-0.17695381	-0.1874969	0.15665723	0.097622484	-0.12232291	-0.19346201	0.14927629	-0.22191626	-0.21797743	-0.1316698	-0.089123465	-0.13678996	-0.09944296	-0.10350445	-0.23147984	0.16487719	-0.14676315	0.078161895	-0.096011706	-0.24717276	-0.13913584	-0.124741994	-0.16986473	0.15931873	-0.14524145
HAND2	-0.045660622	-0.043844804	0.06726318	-0.061131123	-0.07419215	-0.060477905	-0.04451813	-0.056819215	0.0692994	-0.05978112	0.066414565	-0.09198992	0.0644745	-0.06586555	-0.05439039	0.06880781	-0.05566977	-0.07589531	0.07242887	-0.034081586	-0.068341024	-0.0659104	-0.089214385	-0.07111295	-0.0763253	0.065576255	-0.06079189	0.06395094	-0.053612147	-0.0565372	-0.061387874	0.065944366	-0.05564862	0.06364779	0.070612796	0.0683951	0.06965462	-0.056935474	-0.08102156	-0.05617733	-0.081309244	-0.06679098	-0.086532414	-0.07156948	-0.034627564	-0.051510714	0.06280098	0.07014905	-0.055199053	0.071094334	-0.052742653	-0.074144974	-0.036629494	-0.06635765
HBP1	-0.19526902	-0.23913509	-0.19598705	-0.08609189	-0.20952393	-0.18911293	-0.17311303	-0.18954079	-0.19123983	-0.13810234	-0.19732895	-0.08576459	-0.20092082	-0.17625827	-0.11164888	-0.17581584	-0.20402011	-0.13031495	-0.1695116	-0.085880496	-0.1860567	0.10028027	-0.20139253	-0.07781975	-0.18871704	-0.16467905	-0.23985958	-0.17785884	-0.17753822	-0.22050104	-0.20872366	-0.19480547	-0.1525686	-0.18948829	-0.14756773	-0.1798655	-0.19496809	-0.15179962	-0.16007471	-0.20151201	-0.17761683	-0.16700934	-0.19537485	-0.2147865	-0.11772708	-0.17529172	-0.15025802	-0.16665664	-0.22038072	-0.18774624	-0.19705926	-0.18452157	-0.09498429	-0.21078712
HBZ	-0.055007882	0.10222922	-0.123297244	-0.13081567	-0.07681009	-0.11405508	0.068012156	-0.10330431	-0.057511017	-0.07278807	0.09027212	-0.14261276	-0.10598636	-0.090804726	-0.07017882	0.06416453	-0.08873304	-0.09598742	0.07511519	-0.06664211	-0.10236534	-0.08188667	-0.120275475	-0.14683098	-0.099523716	0.0605871	-0.11234576	0.053952955	-0.052205753	-0.093384355	-0.081379555	0.09383599	-0.067092486	0.085942045	-0.0883637	0.0637228	-0.065050006	-0.058394477	-0.10401091	0.08730754	-0.12043382	-0.09410988	-0.10822955	-0.080389984	0.04817552	0.11128588	0.07758911	0.051119152	-0.111856304	0.050055552	-0.104674324	-0.11297009	-0.08921467	0.1418918
HCFC1	-0.27642483	-0.3211968	-0.27042237	-0.157062	-0.29930282	-0.25657776	-0.2553169	-0.27797756	-0.27188802	-0.18560857	-0.28154394	-0.14925623	-0.2623773	-0.26606363	-0.17927285	-0.26516962	-0.28016144	-0.21247947	-0.23513614	-0.13007286	-0.24647002	-0.126286	-0.3030317	-0.1176149	-0.2438652	-0.25713152	-0.33635756	-0.25071827	-0.25585824	-0.31119373	-0.30226547	-0.27555865	-0.18219997	-0.2651252	-0.1832435	-0.27317372	-0.3036907	-0.23960797	-0.26069734	-0.30571035	-0.27398008	-0.24842542	-0.28963715	-0.3328904	-0.14803192	-0.21022391	-0.24229662	-0.2485111	-0.30223662	-0.29005283	-0.28107488	-0.24353978	-0.15881678	-0.2890844
HDAC1	-0.25034335	-0.24674058	-0.2260782	-0.16041511	-0.25697	-0.22705378	-0.22828427	-0.24375144	-0.20897155	-0.1794254	-0.22014315	-0.17836452	-0.21034902	-0.23792543	-0.17664962	-0.20200196	-0.22379509	-0.19836657	-0.17065336	-0.13132116	-0.21549696	-0.13089676	-0.25707316	-0.123877525	-0.22886816	-0.19698979	-0.28126627	-0.20158961	-0.21132039	-0.25197163	-0.25686035	-0.21817547	-0.17629606	-0.20267564	-0.15790857	-0.22911628	-0.23952408	-0.18946779	-0.21856	-0.23837832	-0.24661483	-0.21494709	-0.26995447	-0.27897128	-0.12947087	-0.16507286	-0.1930271	-0.19424202	-0.24328585	-0.21091981	-0.23904619	-0.20603514	-0.134508	-0.2601939
HDAC2	-0.17385915	-0.15661655	0.18054873	-0.15594137	-0.21233933	-0.1704953	-0.17053504	-0.19223571	0.18175225	-0.17150456	0.18347152	-0.20889492	0.18317683	-0.19959795	-0.1468131	0.19187959	-0.17425305	-0.19070068	0.19296028	-0.11570237	-0.18698302	-0.13911155	-0.2209824	-0.12782124	-0.21665183	0.18438849	-0.2042396	0.17388453	-0.15459648	-0.18152922	-0.20586151	0.18451945	-0.17496823	0.17896049	0.17208257	0.19191232	0.19246086	-0.15247764	-0.17975427	-0.17098297	-0.21924932	-0.1890479	-0.24038883	-0.2396669	-0.119593345	-0.13770619	0.17752777	0.19238718	-0.18115318	0.1840446	-0.19074725	-0.18232924	-0.094414435	-0.2013915
HDAC3	-0.063752696	0.11078245	-0.08311211	-0.15702176	-0.07741576	-0.07958789	-0.14625837	0.13928047	-0.1156607	-0.13343059	-0.12183191	-0.11937086	0.15529206	-0.15881248	-0.123727515	-0.08457196	0.056781463	0.14253198	0.07771516	0.1340399	-0.09556134	-0.10717433	0.07932089	-0.18335716	-0.1287831	0.10168582	-0.1058966	-0.09638519	0.056741416	-0.12523694	-0.11257414	0.09238609	-0.09817114	0.08992123	-0.1126714	-0.0779011	0.10316188	-0.1514179	-0.15076853	0.089152694	-0.17305052	-0.08878559	-0.13135667	-0.1072363	-0.074251965	-0.19232984	-0.08621012	-0.12459237	-0.07758167	0.14203997	-0.13136621	-0.13480558	0.1737771	-0.13120888
HDAC6	-0.12305208	-0.14116219	-0.1312224	-0.09027282	-0.15292716	-0.13852525	-0.13558728	-0.123929225	-0.10968934	-0.094650954	-0.10860271	-0.10319741	-0.11521468	-0.12609829	-0.09951308	-0.13067855	-0.15251432	-0.108711764	-0.102855444	-0.06471833	-0.12240572	-0.067028716	-0.15291873	-0.056122966	-0.124522224	-0.098566726	-0.17421296	-0.11683439	-0.117190495	-0.14930654	-0.13436227	-0.12015312	-0.100548424	-0.11035616	-0.103483446	-0.11991309	-0.13520966	-0.10913916	-0.1229175	-0.13713272	-0.14674659	-0.10384062	-0.14749274	-0.15191141	-0.074180946	-0.090014584	-0.120044716	-0.11681795	-0.1459667	-0.10542171	-0.1378831	-0.14692104	-0.06801345	-0.14400777
HDAC8	0.20012069	-0.17738086	0.12484298	0.11009819	-0.08059761	-0.17573337	-0.18683052	0.17999263	-0.26343888	0.1412077	-0.1970874	-0.18738152	-0.11278706	-0.27996892	-0.11413977	-0.21323173	-0.21792349	-0.20779334	-0.2719381	0.11999141	0.15793057	0.17889889	-0.19909856	0.19357754	-0.22684419	0.14744502	-0.11197709	0.15845126	0.16638567	-0.1903707	-0.15853389	-0.25032783	-0.17295633	-0.2566065	-0.21316284	0.29818776	-0.124804385	0.20027222	-0.13663712	-0.2258028	-0.20256434	0.12180697	-0.2213204	-0.2653371	0.18399565	-0.19763565	-0.27578682	0.23537095	0.101395145	-0.19988924	-0.25155106	-0.1881364	0.12860079	-0.19250584
HDGF	-0.14925909	-0.14072141	-0.12006824	-0.11797771	-0.13293804	-0.11331516	-0.12320645	-0.13830589	-0.11694504	-0.114785336	-0.10829345	-0.12757227	-0.12005583	-0.11372495	-0.12248139	-0.121210895	-0.12253332	-0.14677478	-0.1082599	-0.08715153	-0.08562719	-0.13579123	-0.12923156	-0.056559574	-0.12553243	-0.09110824	-0.12621698	-0.13116805	-0.12587428	-0.14301775	-0.13574122	-0.10429078	-0.06610565	-0.14442873	-0.054819543	-0.108328685	-0.09924893	-0.12702644	-0.11784167	-0.102973945	-0.14854546	-0.09496316	-0.15271051	-0.137068	-0.059251614	-0.055079207	-0.09242469	-0.10623984	-0.107361205	-0.09730822	-0.13559753	-0.0642112	-0.10045593	-0.13467485
HDGFL3	-0.079067625	-0.05600366	0.068113714	-0.072845	-0.09040761	-0.059397057	-0.0702265	-0.060566295	0.069461055	-0.0628934	0.07123764	-0.11323836	0.07125911	-0.06348654	-0.08230432	0.07423579	-0.05950695	-0.076970115	0.073810115	-0.069739215	-0.043707494	-0.12256719	-0.093930535	-0.046526734	-0.06843601	0.07183382	-0.06014411	0.067395926	-0.054766145	-0.0692036	-0.06994464	0.071928	-0.04342968	0.06846963	0.05488641	-0.07631012	0.07497683	-0.07005153	-0.08077137	-0.060905203	-0.09648612	-0.047174565	-0.108173005	-0.10037557	-0.048242513	0.04309351	0.06775601	0.075806096	-0.06780749	0.071442135	-0.07216544	-0.04521037	-0.049811818	-0.06639222
HES1	-0.14577666	-0.14244194	-0.14611696	-0.08251742	-0.13770826	-0.12513761	-0.12286857	-0.13220592	-0.12678334	-0.097733885	-0.11591042	-0.09613515	-0.1340691	-0.12011546	-0.10104521	-0.12616636	-0.13394909	-0.12145105	-0.088221274	-0.07287478	-0.12481415	-0.06670039	-0.1556302	-0.06443614	-0.11443909	-0.12200858	-0.1558573	-0.12636437	-0.116298385	-0.14430816	-0.13469177	-0.10999897	-0.10307865	-0.11761757	-0.08303627	-0.12687054	-0.12679581	-0.10919555	-0.12075779	-0.11440724	-0.13373339	-0.12185143	-0.1702981	-0.14351529	-0.056809448	-0.104688525	-0.096258625	-0.09668527	-0.12043716	-0.12122833	-0.14781643	-0.10059695	-0.10099493	-0.14578737
